alg,instance,rep,time,iterations,value
BI,ta021,69,0.000162,NA,2143
BI,ta021,70,0.000232,NA,2143
BI,ta021,71,0.000162,NA,2143
BI,ta021,72,0.000168,NA,2143
BI,ta021,73,0.000295,NA,2143
BI,ta021,74,0.000388,NA,2143
BI,ta021,75,0.000209,NA,2143
BI,ta021,76,0.000162,NA,2143
BI,ta021,77,0.000253,NA,2143
BI,ta021,78,0.000161,NA,2143
BI,ta021,79,0.00031,NA,2143
BI,ta021,80,0.000219,NA,2143
BI,ta021,81,0.000253,NA,2143
BI,ta021,82,0.000174,NA,2143
BI,ta021,83,0.000164,NA,2141
BI,ta021,84,0.000176,NA,2141
BI,ta021,85,0.00017,NA,2128
BI,ta021,86,0.000162,NA,2128
BI,ta021,87,0.000244,NA,2128
BI,ta021,88,0.000154,NA,2128
BI,ta021,89,0.000154,NA,2128
BI,ta021,90,0.000156,NA,2128
BI,ta021,91,0.000172,NA,2128
BI,ta021,92,0.000155,NA,2128
BI,ta021,93,0.000171,NA,2128
BI,ta021,94,0.000163,NA,2128
BI,ta021,95,0.000158,NA,2128
BI,ta021,96,0.000168,NA,2128
BI,ta021,97,0.000223,NA,2128
BI,ta021,98,0.000157,NA,2128
BI,ta021,99,0.000158,NA,2128
BI,ta021,100,0.000157,NA,2128
FI,ta022,1,0.000226,NA,2406
FI,ta022,2,6.4e-5,NA,2344
FI,ta022,3,6.2e-5,NA,2285
FI,ta022,4,8.3e-5,NA,2214
FI,ta022,5,9.5e-5,NA,2185
FI,ta022,6,6.7e-5,NA,2154
FI,ta022,7,6.1e-5,NA,2134
FI,ta022,8,7.7e-5,NA,2132
FI,ta022,9,7.8e-5,NA,2080
FI,ta022,10,6.7e-5,NA,2072
FI,ta022,11,0.000133,NA,2014
FI,ta022,12,0.000111,NA,1979
FI,ta022,13,0.000152,NA,1959
FI,ta022,14,0.000166,NA,1959
FI,ta022,15,8.9e-5,NA,1909
FI,ta022,16,0.000264,NA,1909
FI,ta022,17,7.2e-5,NA,1867
FI,ta022,18,0.00022,NA,1867
FI,ta022,19,0.000157,NA,1867
FI,ta022,20,0.000169,NA,1867
FI,ta022,21,6.5e-5,NA,1824
FI,ta022,22,0.000159,NA,1824
FI,ta022,23,0.000158,NA,1824
FI,ta022,24,0.000379,NA,1824
FI,ta022,25,0.00016,NA,1824
FI,ta022,26,8.5e-5,NA,1809
FI,ta022,27,0.000154,NA,1809
FI,ta022,28,0.000159,NA,1809
FI,ta022,29,0.000155,NA,1809
FI,ta022,30,0.000218,NA,1809
FI,ta022,31,0.000157,NA,1809
FI,ta022,32,0.000205,NA,1809
FI,ta022,33,0.000209,NA,1809
FI,ta022,34,0.000298,NA,1809
FI,ta022,35,0.000159,NA,1809
FI,ta022,36,0.000184,NA,1809
FI,ta022,37,0.000151,NA,1809
FI,ta022,38,0.000168,NA,1809
FI,ta022,39,0.000222,NA,1809
FI,ta022,40,0.000164,NA,1809
FI,ta022,41,0.000179,NA,1809
FI,ta022,42,0.000276,NA,1809
FI,ta022,43,0.001009,NA,1809
FI,ta022,44,0.000239,NA,1809
FI,ta022,45,0.000153,NA,1809
FI,ta022,46,0.000168,NA,1809
FI,ta022,47,0.000151,NA,1809
FI,ta022,48,0.000186,NA,1809
FI,ta022,49,0.000152,NA,1809
FI,ta022,50,0.000229,NA,1809
FI,ta022,51,9.6e-5,NA,1800
FI,ta022,52,0.000171,NA,1800
FI,ta022,53,0.000152,NA,1800
FI,ta022,54,0.000168,NA,1800
FI,ta022,55,0.000316,NA,1800
FI,ta022,56,0.000148,NA,1800
FI,ta022,57,0.000152,NA,1800
FI,ta022,58,0.000176,NA,1800
FI,ta022,59,0.000169,NA,1800
FI,ta022,60,0.000218,NA,1800
FI,ta022,61,0.000164,NA,1800
FI,ta022,62,0.000166,NA,1800
FI,ta022,63,0.000164,NA,1800
FI,ta022,64,0.000189,NA,1800
FI,ta022,65,0.000224,NA,1800
FI,ta022,66,0.000167,NA,1800
FI,ta022,67,0.000151,NA,1800
FI,ta022,68,0.00016,NA,1800
FI,ta022,69,0.000174,NA,1800
FI,ta022,70,0.00021,NA,1800
FI,ta022,71,0.000148,NA,1800
FI,ta022,72,0.000149,NA,1800
FI,ta022,73,0.000138,NA,1800
FI,ta022,74,0.00015,NA,1800
FI,ta022,75,0.000174,NA,1800
FI,ta022,76,0.000216,NA,1800
FI,ta022,77,0.000147,NA,1800
FI,ta022,78,0.000143,NA,1800
FI,ta022,79,0.00015,NA,1800
FI,ta022,80,0.000174,NA,1800
FI,ta022,81,0.000149,NA,1800
FI,ta022,82,0.000223,NA,1800
FI,ta022,83,0.000156,NA,1800
FI,ta022,84,0.00016,NA,1800
FI,ta022,85,0.000154,NA,1800
FI,ta022,86,0.000152,NA,1800
FI,ta022,87,0.000212,NA,1800
FI,ta022,88,0.000148,NA,1800
FI,ta022,89,0.000153,NA,1800
FI,ta022,90,0.00016,NA,1800
FI,ta022,91,0.000143,NA,1800
FI,ta022,92,0.000159,NA,1800
FI,ta022,93,0.000204,NA,1800
FI,ta022,94,0.000163,NA,1800
FI,ta022,95,0.000139,NA,1800
FI,ta022,96,0.000157,NA,1800
FI,ta022,97,0.000151,NA,1800
FI,ta022,98,0.000139,NA,1800
FI,ta022,99,0.000215,NA,1800
FI,ta022,100,0.000158,NA,1800
BI,ta022,1,0.000154,NA,2641
BI,ta022,2,0.000153,NA,2490
BI,ta022,3,0.000155,NA,2459
BI,ta022,4,0.000209,NA,2434
BI,ta022,5,0.000147,NA,2421
BI,ta022,6,0.00015,NA,2421
BI,ta022,7,0.000145,NA,2421
BI,ta022,8,0.00015,NA,2421
BI,ta022,9,0.000159,NA,2416
BI,ta022,10,0.000193,NA,2396
BI,ta022,11,0.000149,NA,2396
BI,ta022,12,0.00014,NA,2396
BI,ta022,13,0.000154,NA,2396
BI,ta022,14,0.000142,NA,2396
BI,ta022,15,0.000173,NA,2396
BI,ta022,16,0.000215,NA,2377
BI,ta022,17,0.000161,NA,2377
BI,ta022,18,0.000157,NA,2377
BI,ta022,19,0.000156,NA,2374
BI,ta022,20,0.000172,NA,2374
BI,ta022,21,0.000159,NA,2373
BI,ta022,22,0.000148,NA,2347
BI,ta022,23,0.000224,NA,2327
BI,ta022,24,0.000143,NA,2327
BI,ta022,25,0.000161,NA,2307
BI,ta022,26,0.000145,NA,2307
BI,ta022,27,0.000157,NA,2307
BI,ta022,28,0.000201,NA,2307
BI,ta022,29,0.000159,NA,2302
BI,ta022,30,0.000152,NA,2302
BI,ta022,31,0.000152,NA,2302
BI,ta022,32,0.000151,NA,2302
BI,ta022,33,0.000153,NA,2302
BI,ta022,34,0.000214,NA,2302
BI,ta022,35,0.000154,NA,2295
BI,ta022,36,0.000151,NA,2295
BI,ta022,37,0.000172,NA,2295
BI,ta022,38,0.000144,NA,2295
BI,ta022,39,0.000234,NA,2295
BI,ta022,40,0.000148,NA,2293
BI,ta022,41,0.000159,NA,2293
BI,ta022,42,0.000145,NA,2270
BI,ta022,43,0.00016,NA,2270
BI,ta022,44,0.000155,NA,2270
BI,ta022,45,0.000216,NA,2270
BI,ta022,46,0.000153,NA,2270
BI,ta022,47,0.000156,NA,2270
BI,ta022,48,0.000165,NA,2270
BI,ta022,49,0.000164,NA,2270
BI,ta022,50,0.000207,NA,2270
BI,ta022,51,0.000165,NA,2270
BI,ta022,52,0.000147,NA,2270
BI,ta022,53,0.000157,NA,2270
BI,ta022,54,0.000149,NA,2270
BI,ta022,55,0.000159,NA,2270
BI,ta022,56,0.000203,NA,2270
BI,ta022,57,0.000157,NA,2270
BI,ta022,58,0.000149,NA,2270
BI,ta022,59,0.000157,NA,2270
BI,ta022,60,0.000147,NA,2270
BI,ta022,61,0.000153,NA,2270
BI,ta022,62,0.000211,NA,2270
BI,ta022,63,0.00016,NA,2270
BI,ta022,64,0.000145,NA,2270
BI,ta022,65,0.000169,NA,2270
BI,ta022,66,0.000142,NA,2270
BI,ta022,67,0.000218,NA,2270
BI,ta022,68,0.000143,NA,2270
BI,ta022,69,0.000154,NA,2270
BI,ta022,70,0.000145,NA,2270
BI,ta022,71,0.000149,NA,2270
BI,ta022,72,0.000145,NA,2270
BI,ta022,73,0.000209,NA,2270
BI,ta022,74,0.000148,NA,2270
BI,ta022,75,0.000149,NA,2270
BI,ta022,76,0.000157,NA,2270
BI,ta022,77,0.000154,NA,2270
BI,ta022,78,0.00014,NA,2270
BI,ta022,79,0.000218,NA,2270
BI,ta022,80,0.000142,NA,2270
BI,ta022,81,0.000156,NA,2270
BI,ta022,82,0.000158,NA,2270
BI,ta022,83,0.000152,NA,2270
BI,ta022,84,0.000142,NA,2270
BI,ta022,85,0.000206,NA,2270
BI,ta022,86,0.000144,NA,2270
BI,ta022,87,0.000146,NA,2270
BI,ta022,88,0.000158,NA,2270
BI,ta022,89,0.000151,NA,2270
BI,ta022,90,0.000207,NA,2270
BI,ta022,91,0.000156,NA,2270
BI,ta022,92,0.00014,NA,2270
BI,ta022,93,0.000154,NA,2270
BI,ta022,94,0.00015,NA,2270
BI,ta022,95,0.000154,NA,2270
BI,ta022,96,0.000145,NA,2270
BI,ta022,97,0.000156,NA,2270
BI,ta022,98,0.000149,NA,2270
BI,ta022,99,0.000152,NA,2270
BI,ta022,100,0.000143,NA,2270
FI,ta023,1,6.1e-5,NA,2415
FI,ta023,2,6.5e-5,NA,2411
FI,ta023,3,0.00013,NA,2405
FI,ta023,4,7.6e-5,NA,2392
FI,ta023,5,5.6e-5,NA,2378
FI,ta023,6,7.1e-5,NA,2351
FI,ta023,7,5.8e-5,NA,2344
FI,ta023,8,6.3e-5,NA,2332
FI,ta023,9,5.8e-5,NA,2327
FI,ta023,10,0.000154,NA,2327
FI,ta023,11,5.8e-5,NA,2302
FI,ta023,12,6.8e-5,NA,2269
FI,ta023,13,6.8e-5,NA,2215
FI,ta023,14,0.00013,NA,2214
FI,ta023,15,6.8e-5,NA,2205
FI,ta023,16,0.000154,NA,2205
FI,ta023,17,7.8e-5,NA,2159
FI,ta023,18,8.3e-5,NA,2156
FI,ta023,19,5.8e-5,NA,2150
FI,ta023,20,6.9e-5,NA,2098
FI,ta023,21,6.7e-5,NA,2051
FI,ta023,22,6.7e-5,NA,2034
FI,ta023,23,6.2e-5,NA,1974
FI,ta023,24,0.000221,NA,1974
FI,ta023,25,0.000148,NA,1974
FI,ta023,26,0.00015,NA,1974
FI,ta023,27,0.000157,NA,1974
FI,ta023,28,0.000151,NA,1974
FI,ta023,29,0.000138,NA,1974
FI,ta023,30,0.000208,NA,1974
FI,ta023,31,0.000139,NA,1974
FI,ta023,32,0.000151,NA,1974
FI,ta023,33,0.000137,NA,1974
FI,ta023,34,0.000151,NA,1974
FI,ta023,35,0.000118,NA,1960
FI,ta023,36,0.000207,NA,1960
FI,ta023,37,0.000142,NA,1960
FI,ta023,38,0.000145,NA,1960
FI,ta023,39,0.000142,NA,1960
FI,ta023,40,0.000146,NA,1960
FI,ta023,41,0.000141,NA,1960
FI,ta023,42,0.000204,NA,1960
FI,ta023,43,0.000144,NA,1960
FI,ta023,44,0.000152,NA,1960
FI,ta023,45,0.000149,NA,1960
FI,ta023,46,0.00015,NA,1960
FI,ta023,47,0.000137,NA,1960
FI,ta023,48,0.000208,NA,1960
FI,ta023,49,0.000135,NA,1960
FI,ta023,50,0.00015,NA,1960
FI,ta023,51,0.000144,NA,1960
FI,ta023,52,0.000144,NA,1960
FI,ta023,53,0.000141,NA,1960
FI,ta023,54,0.000201,NA,1960
FI,ta023,55,0.000145,NA,1960
FI,ta023,56,0.000152,NA,1960
FI,ta023,57,0.000136,NA,1960
FI,ta023,58,0.000151,NA,1960
FI,ta023,59,0.000136,NA,1960
FI,ta023,60,0.000211,NA,1960
FI,ta023,61,0.000138,NA,1960
FI,ta023,62,0.000149,NA,1960
FI,ta023,63,0.000153,NA,1960
FI,ta023,64,0.014654,NA,1960
FI,ta023,65,0.000175,NA,1960
FI,ta023,66,0.000119,NA,1960
FI,ta023,67,0.000106,NA,1960
FI,ta023,68,0.000116,NA,1960
FI,ta023,69,0.000171,NA,1960
FI,ta023,70,0.000114,NA,1960
FI,ta023,71,0.000107,NA,1960
FI,ta023,72,0.000118,NA,1960
FI,ta023,73,0.000102,NA,1960
FI,ta023,74,0.000114,NA,1960
FI,ta023,75,0.000102,NA,1960
FI,ta023,76,0.000115,NA,1960
FI,ta023,77,0.000166,NA,1960
FI,ta023,78,0.000116,NA,1960
FI,ta023,79,0.000102,NA,1960
FI,ta023,80,0.000114,NA,1960
FI,ta023,81,0.000111,NA,1960
FI,ta023,82,0.000111,NA,1960
FI,ta023,83,0.0001,NA,1960
FI,ta023,84,0.000174,NA,1960
FI,ta023,85,0.000111,NA,1960
FI,ta023,86,0.000117,NA,1960
FI,ta023,87,0.000108,NA,1960
FI,ta023,88,0.000118,NA,1960
FI,ta023,89,0.000107,NA,1960
FI,ta023,90,0.000116,NA,1960
FI,ta023,91,0.000107,NA,1960
FI,ta023,92,0.000182,NA,1960
FI,ta023,93,0.000108,NA,1960
FI,ta023,94,0.000118,NA,1960
FI,ta023,95,0.000108,NA,1960
FI,ta023,96,0.000118,NA,1960
FI,ta023,97,0.000106,NA,1960
FI,ta023,98,0.000117,NA,1960
FI,ta023,99,0.000174,NA,1960
FI,ta023,100,0.000119,NA,1960
BI,ta023,1,0.000118,NA,2440
BI,ta023,2,0.000106,NA,2440
BI,ta023,3,0.000116,NA,2383
BI,ta023,4,0.000107,NA,2383
BI,ta023,5,0.000118,NA,2383
BI,ta023,6,0.000162,NA,2371
BI,ta023,7,0.000117,NA,2321
BI,ta023,8,0.000105,NA,2280
BI,ta023,9,0.00012,NA,2268
BI,ta023,10,0.000104,NA,2257
BI,ta023,11,0.000115,NA,2257
BI,ta023,12,0.000107,NA,2244
BI,ta023,13,0.000115,NA,2244
BI,ta023,14,0.000168,NA,2244
BI,ta023,15,0.000118,NA,2222
BI,ta023,16,0.000107,NA,2215
BI,ta023,17,0.000116,NA,2194
BI,ta023,18,0.000105,NA,2194
BI,ta023,19,0.00012,NA,2194
BI,ta023,20,0.000108,NA,2173
BI,ta023,21,0.000182,NA,2154
BI,ta023,22,0.000108,NA,2154
BI,ta023,23,0.000117,NA,2125
BI,ta023,24,0.000106,NA,2064
BI,ta023,25,0.000116,NA,2060
BI,ta023,26,0.000107,NA,2057
BI,ta023,27,0.000115,NA,2041
BI,ta023,28,0.000105,NA,2019
BI,ta023,29,0.000178,NA,2019
BI,ta023,30,0.000107,NA,2019
BI,ta023,31,0.000118,NA,1950
BI,ta023,32,0.000104,NA,1950
BI,ta023,33,0.000128,NA,1950
BI,ta023,34,0.000107,NA,1927
BI,ta023,35,0.000118,NA,1925
BI,ta023,36,0.000168,NA,1925
BI,ta023,37,0.000117,NA,1925
BI,ta023,38,0.000106,NA,1925
BI,ta023,39,0.000116,NA,1925
BI,ta023,40,0.000107,NA,1925
BI,ta023,41,0.000118,NA,1925
BI,ta023,42,0.000105,NA,1925
BI,ta023,43,0.000114,NA,1908
BI,ta023,44,0.000167,NA,1908
BI,ta023,45,0.000116,NA,1908
BI,ta023,46,0.000111,NA,1908
BI,ta023,47,0.000116,NA,1908
BI,ta023,48,0.000105,NA,1908
BI,ta023,49,0.000116,NA,1908
BI,ta023,50,0.000106,NA,1908
BI,ta023,51,0.00018,NA,1908
BI,ta023,52,0.000101,NA,1908
BI,ta023,53,0.000118,NA,1908
BI,ta023,54,0.000103,NA,1908
BI,ta023,55,0.000115,NA,1908
BI,ta023,56,0.000124,NA,1908
BI,ta023,57,0.000112,NA,1908
BI,ta023,58,0.000103,NA,1908
BI,ta023,59,0.000172,NA,1908
BI,ta023,60,0.000107,NA,1908
BI,ta023,61,0.000112,NA,1908
BI,ta023,62,0.000102,NA,1908
BI,ta023,63,0.000112,NA,1908
BI,ta023,64,0.000103,NA,1908
BI,ta023,65,0.000112,NA,1908
BI,ta023,66,0.000102,NA,1908
BI,ta023,67,0.00018,NA,1908
BI,ta023,68,0.000102,NA,1908
BI,ta023,69,0.000113,NA,1908
BI,ta023,70,0.0001,NA,1908
BI,ta023,71,0.000112,NA,1908
BI,ta023,72,0.000102,NA,1908
BI,ta023,73,0.000113,NA,1908
BI,ta023,74,0.000162,NA,1908
BI,ta023,75,0.000116,NA,1908
BI,ta023,76,0.000101,NA,1908
BI,ta023,77,0.000113,NA,1908
BI,ta023,78,0.000104,NA,1908
BI,ta023,79,0.000112,NA,1908
BI,ta023,80,0.000104,NA,1908
BI,ta023,81,0.000113,NA,1908
BI,ta023,82,0.00016,NA,1908
BI,ta023,83,0.000105,NA,1908
BI,ta023,84,0.000102,NA,1908
BI,ta023,85,0.000112,NA,1908
BI,ta023,86,0.000103,NA,1908
BI,ta023,87,0.000112,NA,1908
BI,ta023,88,0.000104,NA,1908
BI,ta023,89,0.000113,NA,1908
BI,ta023,90,0.000163,NA,1908
BI,ta023,91,0.000114,NA,1908
BI,ta023,92,0.000102,NA,1908
BI,ta023,93,0.000113,NA,1908
BI,ta023,94,0.000103,NA,1908
BI,ta023,95,0.000113,NA,1908
BI,ta023,96,0.000111,NA,1908
BI,ta023,97,0.000112,NA,1908
BI,ta023,98,0.000173,NA,1908
BI,ta023,99,0.000112,NA,1908
BI,ta023,100,0.000103,NA,1908
FI,ta024,1,5.2e-5,NA,2604
FI,ta024,2,6.3e-5,NA,2499
FI,ta024,3,0.000116,NA,2493
FI,ta024,4,5.9e-5,NA,2432
FI,ta024,5,5.1e-5,NA,2408
FI,ta024,6,5.8e-5,NA,2374
FI,ta024,7,0.000131,NA,2351
FI,ta024,8,5.7e-5,NA,2347
FI,ta024,9,5.2e-5,NA,2319
FI,ta024,10,0.000109,NA,2319
FI,ta024,11,6.3e-5,NA,2231
FI,ta024,12,5.8e-5,NA,2224
FI,ta024,13,7.1e-5,NA,2222
FI,ta024,14,0.000111,NA,2222
FI,ta024,15,9.9e-5,NA,2222
FI,ta024,16,0.000109,NA,2222
FI,ta024,17,0.000158,NA,2222
FI,ta024,18,0.000111,NA,2222
FI,ta024,19,6.3e-5,NA,2208
FI,ta024,20,0.000121,NA,2208
FI,ta024,21,0.0001,NA,2208
FI,ta024,22,0.00011,NA,2208
FI,ta024,23,9.9e-5,NA,2208
FI,ta024,24,0.00011,NA,2208
FI,ta024,25,0.000158,NA,2208
FI,ta024,26,0.00011,NA,2208
FI,ta024,27,0.0001,NA,2208
FI,ta024,28,0.000109,NA,2208
FI,ta024,29,0.000102,NA,2208
FI,ta024,30,0.000112,NA,2208
FI,ta024,31,0.000143,NA,2208
FI,ta024,32,0.000141,NA,2208
FI,ta024,33,0.000168,NA,2208
FI,ta024,34,0.00011,NA,2208
FI,ta024,35,6.9e-5,NA,2187
FI,ta024,36,6.2e-5,NA,2158
FI,ta024,37,0.0001,NA,2158
FI,ta024,38,0.000119,NA,2158
FI,ta024,39,9.8e-5,NA,2158
FI,ta024,40,0.00011,NA,2158
FI,ta024,41,0.000147,NA,2127
FI,ta024,42,0.000111,NA,2127
FI,ta024,43,0.0001,NA,2127
FI,ta024,44,0.00011,NA,2127
FI,ta024,45,9.9e-5,NA,2127
FI,ta024,46,0.000115,NA,2127
FI,ta024,47,0.000101,NA,2127
FI,ta024,48,0.000112,NA,2127
FI,ta024,49,0.00016,NA,2127
FI,ta024,50,0.000111,NA,2127
FI,ta024,51,0.000103,NA,2127
FI,ta024,52,0.00011,NA,2127
FI,ta024,53,0.0001,NA,2127
FI,ta024,54,0.00011,NA,2127
FI,ta024,55,0.000108,NA,2127
FI,ta024,56,6.0e-5,NA,2120
FI,ta024,57,5.3e-5,NA,2116
FI,ta024,58,0.000168,NA,2116
FI,ta024,59,0.000102,NA,2116
FI,ta024,60,0.00011,NA,2116
FI,ta024,61,0.0001,NA,2116
FI,ta024,62,0.000114,NA,2116
FI,ta024,63,0.000102,NA,2116
FI,ta024,64,0.00011,NA,2116
FI,ta024,65,0.0001,NA,2116
FI,ta024,66,0.000168,NA,2116
FI,ta024,67,0.000101,NA,2116
FI,ta024,68,0.000111,NA,2116
FI,ta024,69,0.0001,NA,2116
FI,ta024,70,0.000111,NA,2116
FI,ta024,71,0.000112,NA,2116
FI,ta024,72,0.000107,NA,2116
FI,ta024,73,9.9e-5,NA,2116
FI,ta024,74,0.000163,NA,2116
FI,ta024,75,9.8e-5,NA,2116
FI,ta024,76,0.000106,NA,2116
FI,ta024,77,0.0001,NA,2116
FI,ta024,78,0.000107,NA,2116
FI,ta024,79,9.7e-5,NA,2116
FI,ta024,80,0.000106,NA,2116
FI,ta024,81,9.7e-5,NA,2116
FI,ta024,82,0.00016,NA,2116
FI,ta024,83,0.0001,NA,2116
FI,ta024,84,0.000109,NA,2116
FI,ta024,85,9.8e-5,NA,2116
FI,ta024,86,0.000107,NA,2116
FI,ta024,87,9.6e-5,NA,2116
FI,ta024,88,0.000107,NA,2116
FI,ta024,89,9.8e-5,NA,2116
FI,ta024,90,0.000161,NA,2116
FI,ta024,91,0.000102,NA,2116
FI,ta024,92,0.000105,NA,2116
FI,ta024,93,9.7e-5,NA,2116
FI,ta024,94,0.000107,NA,2116
FI,ta024,95,9.7e-5,NA,2116
FI,ta024,96,0.000106,NA,2116
FI,ta024,97,9.8e-5,NA,2116
FI,ta024,98,0.000165,NA,2116
FI,ta024,99,0.000102,NA,2116
FI,ta024,100,0.000107,NA,2116
BI,ta024,1,0.00011,NA,2402
BI,ta024,2,9.8e-5,NA,2262
BI,ta024,3,0.000107,NA,2246
BI,ta024,4,0.000102,NA,2237
BI,ta024,5,0.000166,NA,2145
BI,ta024,6,0.000104,NA,2117
BI,ta024,7,0.000109,NA,2084
BI,ta024,8,0.000102,NA,2083
BI,ta024,9,0.000111,NA,2083
BI,ta024,10,9.9e-5,NA,2012
BI,ta024,11,0.00011,NA,1960
BI,ta024,12,0.000109,NA,1960
BI,ta024,13,0.00011,NA,1960
BI,ta024,14,0.000158,NA,1913
BI,ta024,15,0.000107,NA,1913
BI,ta024,16,9.9e-5,NA,1834
BI,ta024,17,0.000106,NA,1834
BI,ta024,18,0.0001,NA,1834
BI,ta024,19,0.000117,NA,1834
BI,ta024,20,0.000103,NA,1834
BI,ta024,21,0.000107,NA,1795
BI,ta024,22,0.000154,NA,1795
BI,ta024,23,0.000109,NA,1795
BI,ta024,24,9.8e-5,NA,1795
BI,ta024,25,0.000111,NA,1774
BI,ta024,26,9.9e-5,NA,1774
BI,ta024,27,0.000108,NA,1774
BI,ta024,28,9.9e-5,NA,1774
BI,ta024,29,0.000106,NA,1774
BI,ta024,30,0.000159,NA,1774
BI,ta024,31,0.000111,NA,1774
BI,ta024,32,0.0001,NA,1774
BI,ta024,33,0.000108,NA,1774
BI,ta024,34,9.8e-5,NA,1774
BI,ta024,35,0.000112,NA,1774
BI,ta024,36,9.8e-5,NA,1774
BI,ta024,37,0.000108,NA,1774
BI,ta024,38,0.000154,NA,1774
BI,ta024,39,0.000112,NA,1774
BI,ta024,40,0.000101,NA,1774
BI,ta024,41,0.00011,NA,1774
BI,ta024,42,9.8e-5,NA,1774
BI,ta024,43,0.000108,NA,1774
BI,ta024,44,0.0001,NA,1774
BI,ta024,45,0.000107,NA,1774
BI,ta024,46,0.000154,NA,1774
BI,ta024,47,0.000107,NA,1774
BI,ta024,48,9.8e-5,NA,1774
BI,ta024,49,0.000106,NA,1774
BI,ta024,50,0.000101,NA,1774
BI,ta024,51,0.000124,NA,1774
BI,ta024,52,9.8e-5,NA,1774
BI,ta024,53,0.000105,NA,1774
BI,ta024,54,0.000156,NA,1774
BI,ta024,55,0.000115,NA,1774
BI,ta024,56,0.000101,NA,1774
BI,ta024,57,0.000105,NA,1774
BI,ta024,58,9.4e-5,NA,1774
BI,ta024,59,0.000107,NA,1774
BI,ta024,60,0.000106,NA,1774
BI,ta024,61,0.000103,NA,1774
BI,ta024,62,0.000146,NA,1774
BI,ta024,63,0.000104,NA,1774
BI,ta024,64,9.4e-5,NA,1774
BI,ta024,65,0.000102,NA,1774
BI,ta024,66,9.6e-5,NA,1774
BI,ta024,67,0.000103,NA,1774
BI,ta024,68,0.000106,NA,1774
BI,ta024,69,9.9e-5,NA,1774
BI,ta024,70,9.2e-5,NA,1774
BI,ta024,71,0.00016,NA,1774
BI,ta024,72,9.0e-5,NA,1774
BI,ta024,73,8.8e-5,NA,1774
BI,ta024,74,9.0e-5,NA,1774
BI,ta024,75,0.0001,NA,1774
BI,ta024,76,9.0e-5,NA,1774
BI,ta024,77,0.000113,NA,1774
BI,ta024,78,8.8e-5,NA,1774
BI,ta024,79,9.9e-5,NA,1774
BI,ta024,80,0.00014,NA,1774
BI,ta024,81,9.8e-5,NA,1774
BI,ta024,82,9.1e-5,NA,1774
BI,ta024,83,9.7e-5,NA,1774
BI,ta024,84,8.8e-5,NA,1774
BI,ta024,85,9.6e-5,NA,1774
BI,ta024,86,0.0001,NA,1774
BI,ta024,87,9.9e-5,NA,1774
BI,ta024,88,8.7e-5,NA,1774
BI,ta024,89,0.000135,NA,1774
BI,ta024,90,8.9e-5,NA,1774
BI,ta024,91,9.4e-5,NA,1774
BI,ta024,92,8.7e-5,NA,1774
BI,ta024,93,0.000102,NA,1774
BI,ta024,94,8.8e-5,NA,1774
BI,ta024,95,9.6e-5,NA,1774
BI,ta024,96,0.000107,NA,1774
BI,ta024,97,9.3e-5,NA,1774
BI,ta024,98,0.000131,NA,1774
BI,ta024,99,9.4e-5,NA,1774
BI,ta024,100,8.6e-5,NA,1774
FI,ta025,1,4.2e-5,NA,2648
FI,ta025,2,6.6e-5,NA,2645
FI,ta025,3,4.5e-5,NA,2631
FI,ta025,4,4.8e-5,NA,2617
FI,ta025,5,5.1e-5,NA,2603
FI,ta025,6,6.4e-5,NA,2559
FI,ta025,7,3.9e-5,NA,2547
FI,ta025,8,4.7e-5,NA,2533
FI,ta025,9,4.5e-5,NA,2490
FI,ta025,10,5.1e-5,NA,2467
FI,ta025,11,8.5e-5,NA,2442
FI,ta025,12,4.8e-5,NA,2421
FI,ta025,13,4.3e-5,NA,2383
FI,ta025,14,5.3e-5,NA,2366
FI,ta025,15,4.2e-5,NA,2360
FI,ta025,16,8.8e-5,NA,2360
FI,ta025,17,8.1e-5,NA,2360
FI,ta025,18,9.0e-5,NA,2360
FI,ta025,19,4.6e-5,NA,2340
FI,ta025,20,5.5e-5,NA,2320
FI,ta025,21,3.9e-5,NA,2278
FI,ta025,22,5.2e-5,NA,2214
FI,ta025,23,5.0e-5,NA,2196
FI,ta025,24,4.7e-5,NA,2195
FI,ta025,25,4.9e-5,NA,2160
FI,ta025,26,9.6e-5,NA,2146
FI,ta025,27,8.3e-5,NA,2146
FI,ta025,28,9.2e-5,NA,2146
FI,ta025,29,6.0e-5,NA,2101
FI,ta025,30,5.4e-5,NA,2083
FI,ta025,31,8.0e-5,NA,2083
FI,ta025,32,8.9e-5,NA,2083
FI,ta025,33,0.000178,NA,2083
FI,ta025,34,0.000156,NA,2071
FI,ta025,35,6.0e-5,NA,2047
FI,ta025,36,9.3e-5,NA,2047
FI,ta025,37,8.6e-5,NA,2047
FI,ta025,38,5.0e-5,NA,2042
FI,ta025,39,8.1e-5,NA,2042
FI,ta025,40,9.0e-5,NA,2042
FI,ta025,41,8.3e-5,NA,2042
FI,ta025,42,9.0e-5,NA,2042
FI,ta025,43,4.1e-5,NA,2026
FI,ta025,44,6.4e-5,NA,2018
FI,ta025,45,8.2e-5,NA,2018
FI,ta025,46,9.3e-5,NA,2018
FI,ta025,47,8.5e-5,NA,2018
FI,ta025,48,9.4e-5,NA,2018
FI,ta025,49,8.3e-5,NA,2018
FI,ta025,50,9.0e-5,NA,2018
FI,ta025,51,8.2e-5,NA,2018
FI,ta025,52,9.0e-5,NA,2018
